text_cleaned,label,correct,Demografi,Ekonomi,Geografi,Ideologi,Pertahanan dan Keamanan,Politik,Sosial Budaya,Sumber Daya Alam,text
kolaborasi hebat anies cak imin menyatukan visi kemajuan inklusif berdampak positif,Politik,38,3,2,1,1,4,38,6,1,"@cWguTsOjAq0lrXLL2+OnlGq7unZxCF3ux3M77MULVTg= @lFmvIRG+h9l0SRrhcDDWDq+tG7FusC8Dt/9BzNnHPyg= @Rr3uIBgS6/CQ66xDHydLTam9pjrf3QK50Xv/nKkfkoc= Kolaborasi hebat antara Pak Anies dan Cak Imin, menyatukan visi untuk kemajuan yang inklusif dan berdampak positif"
prabowo sby ahy muallem mesjid raya baiturrahman banda aceh xis agusyudhoyono pdemokrat demokrat rakyat,Politik,30,2,0,16,4,0,30,4,0,"Prabowo, SBY, AHY dan Muallem di Mesjid Raya Baiturrahman Banda Aceh Ã°ÂŸÂ•ÂŒ. xis AgusYudhoyono PDemokrat Demokrat Untuk Rakyat https://t.co/IcDb6jQDEg"
ganjar tantang bawaslu usut gus miftah bagibagi uang pamekasan,Politik,32,3,0,7,2,4,32,8,0,RT Ganjar Tantang Bawaslu Usut Gus Miftah Bagi-bagi Uang di Pamekasan https://t.co/FqVfXUOogg [RE CNNIndonesia]
anies baswedan mas bowo terkenal capres ganjar pranowo nyata aja benerbener peduli isu lingkungan keberlanjutanabbcbk,Politik,45,1,6,0,2,1,45,0,1,"Anies Baswedan dan Mas Bowo mungkin terkenal, tapi Capres Ganjar Pranowo lebih nyata aja. Dia bener-bener peduli sama isu lingkungan dan keberlanjutan.ABBc""-Bk #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/iUs25f5HXW"
prabowo rahasia militer dibuka kepentingan nasional,Pertahanan dan Keamanan,49,0,0,0,0,49,0,7,0,"RT Jawaban Pak Prabowo memang sudah tepat, ada beberapa rahasia militer yang tidak boleh dibuka untuk kepentingan nasional. [RE neohistoria_id]"
fico munafik mengikuti gusdur mahfud peluru terkendali gusdur bilang prabowo rang ikhlas transferan awkwkkw,Politik,37,0,4,8,1,2,37,3,1,"@rYeCVG90dQ34ghFcSY8x1ZC7b3GF8ZMV250w1okanLg= Fico ini munafik dia mengikuti kata"" Gusdur bahwa mahfud ada peluru tak terkendali, sedangkan gusdur juga pernah bilang bahwa Prabowo adalah rang paling ikhlas, ini sudah jelas transferan juga termasuk awkwkkw"
prabowo hei maling koruptor kaum munafik antek asing prabowo gentar,Politik,35,1,1,9,1,5,35,3,1,"RT Prabowo: Hei Maling, Koruptor, Kaum Munafik, dan Antek Asing, Prabowo Tak Pernah Gentar pada Kalian https://t.co/sBWF7MVa3a [RE KompasTV]"
terang danau buatan jakarta selatan depok pendampingan air hujan salah karya inovatif gubenur anies baswedan rekam jejak,Sumber Daya Alam,47,1,0,0,0,1,0,7,47,RT Terus terang saya belum tahu ini. Tapi ternyata ini danau buatan antara Jakarta Selatan dan Depok untuk pendampingan air hujan. Salah satu Karya yang inovatif dari Gubenur Anies BaswedanÃ¢Â€Â¦ rekam jejak! https://t.co/WmJR2OsbeZ [RE ShamsiAli2]
massa ppp kampanye akbar anies baswedan insya allah umatnya,Politik,38,0,2,2,0,1,38,13,0,"RT Ada Massa PPP di Kampanye Akbar, Anies Baswedan: Insya Allah Umatnya Bersama Kita https://t.co/iIIVObWqkx #TempoNasional [RE tempodotco]"
tertangkap kamera emak2 pendukung 02 debat capres semalam berteriak anies bangsat langsung ketakutan dikondisiksn clear ya pendukung dukung sama2 ga etika,Politik,45,4,0,1,3,0,45,2,1,"RT Tertangkap kamera seorang emak2 pendukung 02 saat di debat capres semalam yang berteriak ""ANIES BANGSAT.."" Langsung ketakutan saat dikondisiksn.. Clear ya, pendukung sama yg di dukung sama2 ""GA PUNYA ETIKA.."" #2024AniesPresiden Ã¢Â˜ÂÃ¯Â¸Â https://t.co/9VzE9dNc1l [RE Malika6027]"
program paslon ganjar pranowo mahfud md tawarkan solusi terdepan ekonomi desa kuat,Ekonomi,34,0,34,0,2,0,20,0,0,Program Paslon Ganjar Pranowo dan Mahfud MD tawarkan solusi terdepan untuk ekonomi desa yang kuat.#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/B8AFSO9EDH
pasangan paket komplit ganjar pranowo amp mahfud md suara hati rakyat diwujudkan pilih ganjar pranowo tementemen,Politik,37,0,10,1,8,0,37,0,0,Pasangan Paket Komplit Ganjar Pranowo &amp; Mahfud MD suara hati rakyat yang harus diwujudkan. Pilih Ganjar Pranowo temen-temen. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/HwyMy0eGPr
jls tidakadilan anies anies mendidik masyarakat utk pinter utk berani bersuara dng keresaaan ketidakadilan mrk terima tp halang2 in izinnnya larang berati mmng keresahan masyarakat nyata pemerintah tdk,Sosial Budaya,28,2,0,0,0,0,24,28,2,"RT @iVc+x+GX+ms/1i8/TUB2RrsbqgoIkm1A1Nvt/ojIZko= @tyeg7fY5FfoPeUngpfcAAxBJ2opd1C5u2yk0x5CBJFI= Kan jls ke tidakadilan sama pak anies, pak anies mau mendidik masyarakat utk pinter, utk berani bersuara dng keresaaan dan ketidakadilan yg mrk terima tp di halang2 in dan izinnnya di larang, kan berati mmng keresahan masyarakat itu nyata dan pemerintah tdk mau melihat ini. [RE alboy_aboe]"
indonesia maju visi prabowogibran kemajuan berkelanjutan dukungantulus untuk02,Politik,41,3,4,2,0,3,41,3,0,Indonesia Maju: Visi Prabowo-Gibran untuk Kemajuan Berkelanjutan. #JelasSama02 DukunganTulus Untuk02 https://t.co/QsJeAlq5FA
prabowo termakan cuci otak indonesia negara miskin,Ideologi,13,0,0,0,13,7,32,2,2,Prabowo: Jangan Termakan Cuci Otak Indonesia Negara Miskin dan Tidak Mampu https://t.co/kdIyOhMMAU #KLYNews
januari serangan kubu dkk sengit doxxing akun akun sosmed berharap cepu grup login tertutup membagikan informasi counter serangan biarkan 02 berkuasa prabowo,Pertahanan dan Keamanan,53,0,0,2,0,53,0,1,0,RT Bulan januari ini serangan dari kubu @YXvZXURlcn8snOrGcqUzNVMTAyIxHtqq/iqU81CSY0I= dkk akan semakin sengit termasuk doxxing akun akun sosmed Kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka Jangan biarkan 02 berkuasa !! Asal Bukan Prabowo [RE partaimedsos45]
ganjar bicara membuktikan keunggulannya debat,Politik,48,0,5,0,1,0,48,2,0,"Pak Ganjar tak sekadar bicara, tapi membuktikan keunggulannya dalam debat! Ã°ÂŸÂ—Â£Ã¯Â¸Â @DW+LkdwUllM6OeOPBcJEP4+pUJaWz5WLQeRrqtQ5EJ8= @pLJCxJDGpQCXaW4WOZ5+mvvBweZjCBHAk8n90qla16o= #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 #DebatCapres https://t.co/VsX1PFvwBI"
ganjar m3mberi solusi,Politik,38,0,14,1,3,0,38,0,0,@9jbEuyeKHcojYKkWsU1agoRqi9dy3H2NRaqJvZQ1gaE= #DialogGanjar Ganjar M3mberi Solusi
masyarakat wilayah dki jakarta ganjar pranowo mahfud md calon pemimpin membawa indonesia kemajuan kesejahteraan salam kemenangan jumat seventeen,Politik,41,1,11,0,1,0,41,2,0,RT Masyarakat di wilayah DKI Jakarta yakin bahwa Ganjar Pranowo - Mahfud MD merupakan calon pemimpin yang paling tepat untuk membawa Indonesia menuju kemajuan dan kesejahteraan! Salam Kemenangan!Ã°ÂŸÂ¤ÂŸ Jumat SEVENTEEN #1KeluargaMiskin1Sarjana https://t.co/vtJumgDEXt [RE GMJakarta]
ganjarmahfud benarbenar memahami kebutuhan perbaikan k3amanan nasional,Pertahanan dan Keamanan,13,2,9,1,2,13,26,1,2,"Ganjar-Mahfud benar-benar memahami kebutuhan kita, terutama dalam hal perbaikan K3amanan Nasional @EdQZmRIOMCIVzsOrpAM/KTadnbAB4KnIG9kcTZIhLsQ= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ErkNEMqnEE"
gempar netizen cak imin difitnah keji dipanggung debat seakan2 timnya air mineral botol kemasan anies cak imin tumbler,Politik,32,0,0,7,2,3,32,8,4,RT Gempar! Netizen Ungkap Cak Imin difitnah secara Keji dipanggung Debat Seakan2 Timnya menggunakan Air Mineral Botol Kemasan. Padahal Anies dan Cak Imin Menggunakan Tumbler. https://t.co/4teebaTcos [RE abu_waras]
respect warga disabilitas kesempatan acara desak anies,Sosial Budaya,50,0,0,0,0,0,6,50,0,RT RESPECT...!! warga disabilitas diberi kesempatan bertanya di acara desak anies https://t.co/lcOA76s4X2 [RE herculep638]
calon presiden nomor urut 1 anies baswedan merespon santai sikap capres nomor 2 prabowo subianto pasca debat capres bergulir 7 januari 2024,Politik,40,0,5,0,4,0,40,1,6,RT Calon presiden nomor urut 1 Anies Baswedan merespon santai sikap capres nomor 2 Prabowo Subianto pasca- debat capres yang bergulir 7 Januari 2024 lalu. #TempoHeadliner #Anies https://t.co/qb02XDtSsn [RE tempodotco]
temen gue dukung paslon 01 cerita acara desak anies dijogja 2 batalin tiba2 ngeri nyaa penguasa,Sosial Budaya,9,1,0,7,1,1,37,9,0,@Zrrj8golLkzgG0wiXg4ZPiHBG5c7bgmSWUBspUnXdgM= Temen gue ada yg dukung paslon 01 dia cerita saat acara desak anies dijogja ada 2 tempat yg batalin tiba2 ngeri nyaa penguasa ini
no i really enjoy the show indonesia gada berani elit malam lontarkan anis prabowo stop normalisasi elit berbuat enak nya,Politik,41,0,1,4,2,1,41,3,4,"RT @0Bm/+2HqgHZd2iwdg8GCLxlBnod6Yu8zyGwEdkvIcF8= no, i really enjoy the show. hal hal yg se indonesia gada yg berani tanya ke elit malam ini di lontarkan oleh pak anis ke pak prabowo. stop normalisasi para elit berbuat se enak nya [RE wednesdude]"
ketemu perkenalkan nama kaesang pangarep ketua psi prabowo subianto,Politik,41,4,0,0,0,5,41,2,4,"Tapi buat yang mungkin baru pertama ketemu saya, perkenalkan nama saya Kaesang Pangarep Ketua Umum PSI, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto"
ketulusan prabowo tercermin semangatnya mendidik generasi muda cinta indonesia buktinyata tiadahenti,Politik,28,13,0,0,0,1,28,14,0,Ketulusan Prabowo tercermin dari semangatnya dalam mendidik generasi muda untuk cinta Indonesia. #02UntukMelanjutkan BuktiNyata TiadaHenti https://t.co/CHBQ3V6cjq
anies konsep jaklingko step by step merealisasikan idenya video 11 menit paham pikir anies baswedan sejalan narasi kampanyenya keadilan adil penumpang adil sopir adil pemilik angkutan mewujudkan keadilan membuka ruangruang diskusi merealisasikan ide anies baswedan membuka forum diskusi 88x butuh pemimpin sabar mendengar rakyatnya isi kepala selaras halhal suka ketidaktahuan kurangnya pemahaman isi kepala orang video retorika bicara bukti salah keberhasilan anies baswedan jakarta salut sih akademisi mengeksekusi idenya,Politik,29,0,0,4,2,5,29,15,1,"RT anies menjelaskan konsep awal jaklingko dan step by step caranya merealisasikan idenya. di video hampir 11 menit ini, kita bisa paham bagaimana cara pikir anies baswedan yang sangat sejalan dengan narasi kampanyenya; keadilan untuk semua. adil untuk penumpang, adil untuk sopir, adil untuk pemilik angkutan. benar memang, untuk mewujudkan keadilan itu kita harus sering membuka ruang-ruang diskusi dan untuk merealisasikan ide ini, anies baswedan membuka forum diskusi sampai 88x. kita butuh pemimpin yang sabar dan mau mendengar rakyatnya agar isi kepala kita bisa selaras untuk hal-hal yang mungkin tidak kita suka karena ketidaktahuan atau kurangnya pemahaman kita dengan isi kepala orang lain. video ini bukan sekadar retorika bicara, tapi sudah menjadi bukti salah satu keberhasilan anies baswedan di jakarta. salut sih seorang akademisi bisa mengeksekusi idenya Ã°ÂŸÂ˜Â€Ã°ÂŸÂ‘ÂŠÃ°ÂŸÂÂ» [RE dayatpiliang]"
utamakan gagasan diskusi anies kampanye jogetjoget berkurang volumenya,Politik,29,2,0,0,0,3,29,22,0,"RT Utamakan Gagasan dan Diskusi, Anies: Kampanye Joget-joget Sudah Mulai Berkurang Volumenya https://t.co/EnC8a3E6bu [RE OposisiCerdas]"
ajak menangkan prabowogibran sby lanjutkan program jokowi,Politik,42,3,2,1,1,2,42,1,4,"RT Ajak Menangkan Prabowo-Gibran, SBY: Lanjutkan Program Pak Jokowi! https://t.co/28Qr5gb7OC [RE OposisiCerdas]"
41 pemungutan suara 2024 pilih capres nomor 2 prabowogibran insyaallah 2 khasiat program unggulan presiden makan siang gratis sekolah bantuan gizi hamil,Politik,47,4,0,0,1,1,47,1,2,"RT 41 Hari menuju pemungutan suara 2024. Pilih Capres Nomor 2 Prabowo-Gibran, Insyaallah ada 2 khasiat; Program unggulan Presiden @ZEQSr11rnzmskT+UspzVkKqD3Tw0eRVcd+3lV/C3osU= lanjut, makan siang gratis di sekolah dan bantuan gizi untuk Ibu hamil. #PrabowoGibran #BersamaIndonesiaMaju https://t.co/O7Hv9XZqQd [RE prabowogibran2]"
anies politik identitas engga,Politik,42,1,0,1,0,1,42,10,1,RT Masa Anies disebut politik identitas yang lain engga? https://t.co/GMZl7Kaptp [RE peterbrian_]
pupuk bersubsidi langka tim prabowo gibran posko penyaluran pupuk bersubsidi petani solar bersubsidi langka tim prabowo gibran posko penyaluran solar bersubsidi nelayan beras mahal tim prabowo gibran bansos beras negara ngapain,Ekonomi,48,2,48,0,0,1,0,3,2,"RT Pupuk bersubsidi langka, Tim Prabowo Gibran buat posko penyaluran pupuk bersubsidi untuk petani.. Solar bersubsidi langka, Tim Prabowo Gibran buat posko penyaluran solar bersubsidi bagi nelayan.. Beras mahal, Tim Prabowo Gibran berikan bansos beras.. Terus negara ngapain?! [RE Paltiwest]"
pendeta yusak magetan ponorogo jawa timur hadir dukungan anies baswedan memfitnah anies intoleransi radikal radikul,Sumber Daya Alam,0,5,2,12,0,1,28,8,0,RT Bapak Pendeta Yusak ini Dari Magetan ke Ponorogo Jawa timur hadir Untuk Memberikan Dukungan ke Pak Anies Baswedan ....masihkah Kalian Memfitnah Pak Anies Intoleransi dan Radikal -Radikul ???? https://t.co/K7hxibOQUl [RE Yurissa_Samosir]
paslon amin gaya kampanye asik website keren program desak anies slepet imin film mantab1 jgn lupa saksikan ntar ya,Politik,43,5,1,3,0,2,43,1,1,"RT Paslon AMIN menunjukkan gaya kampanye yg asik, website keren, program desak Anies, Slepet Imin, sampai buat film. MantabÃ¢Â˜Â1Ã¢ÂƒÂ£Ã°ÂŸÂ‡Â®Ã°ÂŸÂ‡Â©Ã°ÂŸÂ˜Â ... Jgn lupa saksikan ntar ya https://t.co/YI0DKC1kry [RE ommi_siregar]"
hukum tegak harapan sejahtera merata idaman ganjar pranowomahfud md pilihan,Politik,28,5,19,0,0,0,28,4,0,RT Hukum yang tegak harapan kita Sejahtera merata idaman bersama Ganjar Pranowo-Mahfud MD pilihan kita. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK #TemanAlamGanjar #AtikohIbuNegaraÃ‚ #TabrakProfÃ‚ #Apri2601 https://t.co/sDv5FJhO0P [RE shaneya024]
menjegal videotron anies baswedan bentuk politik represif kekuasaan jokowi politik demokrasi sportif jujur adil diamanatkan rakyat sadar jokowi melubangi perahunya jokowi kekuasaannya memberangus suara rakyat menuntut perubahan beragam caracara politik represif menempatkan pj gubernur provinsi membiarkan iparnya ketua mk mk alat melanggengkan kekuasaan menjegal kegiatan kampanye lawan politik memaksa birokrasi tingkat desa memenangkan pencalonan anaknya jokowi menggali kuburnya jokowi gelap mata amnesia sejarah 1928 belanda kuat posisinya dibandingkan jokowi rakyat posisinya lemah dibanding belanda kalah jokowi kroninya mengambil posisi belanda lupa resiko dipikulnya berbahaya jokowi lupa belanda tentara polisinya serumpun penduduk negara dikuasainya represif kekuasaan jokowi menekan arus tuntutan perubahan menguat perlawanan rakyat dihadapinya kamuflase propaganda politik riang gembira menang putaran menutupi wajah asli politik nir etik ala jokowi fakta ambruknya citra jokowi akibat caracara politik brutalnya pikirannya pilpres 2024 solid perencanaanya pilpres 2019 berjalan sesuai skenario disusun berbulanbulan lihat puncaknya disaat pencoblosan perhitungan rekapitulasi suara tps jokowi kekuasaanya terhenyak pucat terkencingkencing situasi berjalan sesuai rencana diatur rakyat membludak turun mengawal perhitungan suara hitungan jam orangorang kuat penjilat berjanji melindunginya lari persatu meninggalkannya aparat berbuat apaapa kecuali kekuatan rakyat pilihan kecuali mengawal masifnya desakan perubahan halanghalangi situasi perlawan rakyat belanda lari pulang negeri leluhurnya membawa kekalahan menuntut pertanggung ulahnya jokowi kalah kemana larinya segudang tanggung menantinya,Politik,37,2,1,2,2,6,37,5,1,"RT Menjegal Videotron Anies Baswedan hanya bagian kecil saja dari bentuk politik represif kekuasaan Jokowi terhadap politik demokrasi, sportif, jujur dan adil yang justru diamanatkan rakyat kepadanya. Sadar atau tidak Jokowi tengah melubangi perahunya sendiri. Jokowi dengan kekuasaannya ia mengira mampu memberangus suara rakyat yang menuntut perubahan dengan beragam cara-cara politik represif. Menempatkan PJ Gubernur di sebagian besar Provinsi, membiarkan Iparnya menjadi Ketua MK dan menggunakan MK sebagai alat melanggengkan kekuasaan, menjegal kegiatan kampanye lawan politik, memaksa birokrasi hingga ke tingkat desa untuk memenangkan pencalonan anaknya sebenarnya membuat Jokowi hanya semakin dalam menggali kuburnya sendiri. Jokowi gelap mata dan menjadi amnesia sejarah. Tahun 1928 Belanda jauh lebih kuat posisinya dibandingkan Jokowi hari ini, begitu pula rakyat, posisinya jauh lebih lemah dulu dibanding hari ini, tapi Belanda kalah juga. Jokowi dengan kroninya ingin mengambil posisi Belanda hari ini. Tapi dia lupa, resiko yang dipikulnya jauh lebih berbahaya. Jokowi lupa diri bahwa dia bukan Belanda dan tentara serta polisinya juga serumpun dengan penduduk negara yang dikuasainya. Semakin represif kekuasaan Jokowi menekan arus tuntutan perubahan, semakin menguat pula perlawanan rakyat yang akan dihadapinya. Kamuflase propaganda politik riang gembira dan menang satu putaran tak mampu lagi menutupi wajah asli politik nir etik ala Jokowi dan fakta semakin ambruknya citra Jokowi akibat cara-cara politik brutalnya. Dalam pikirannya, Pilpres 2024 mendatang yang jauh lebih solid perencanaanya daripada Pilpres 2019 yang lalu akan berjalan sesuai dengan skenario yang telah disusun berbulan-bulan sebelumnya. Tapi lihat saja puncaknya disaat hari Pencoblosan dan perhitungan rekapitulasi suara di TPS nanti, Jokowi dan kekuasaanya akan terhenyak, pucat dan terkencing-kencing melihat bahwa situasi tak berjalan sesuai rencana yang telah diatur. Begitu melihat rakyat membludak turun mengawal perhitungan suara, maka hanya dalam hitungan jam orang-orang kuat dan penjilat yang selama ini berjanji akan melindunginya lari satu persatu meninggalkannya. Aparat tak akan mampu berbuat apa-apa kecuali kembali memihak kepada kekuatan rakyat, tak ada pilihan lain kecuali mengawal masifnya desakan perubahan yang tak mampu lagi halang-halangi. Dulu ketika situasi perlawan rakyat terjadi, Belanda lari kembali pulang ke negeri leluhurnya, membawa kekalahan tanpa ada yang menuntut pertanggung jawaban atas ulahnya, kalau sekarang Jokowi kalah, mau kemana larinya ? Padahal segudang tanggung jawab tengah menantinya!. [RE Naz_lira]"
semangat rakyat dukung prabowo terbendung kitaselaluada untukpragibs,Politik,42,5,3,1,2,2,42,1,0,@fT4cJWCMzY+Y02uXN/HvWJm2L+moeyh7gLbimFXLn+U= @FlPgwK7U3tWROnzkJI9w2sGor0xMVWozaXDfpk4SJPU= Semangat rakyat dukung Prabowo semakin tak terbendung. #02MenangkanHatiRakyat KitaSelaluAda UntukPragibs
ketegasan ganjarmahfud solusi tumpang tindih regulasi senjata ampuh tangan presiden,Politik,47,0,0,2,3,0,47,0,4,"Dengan ketegasan Ganjar-Mahfud, solusi tumpang tindih regulasi menjadi senjata ampuh di tangan presiden @YzkGKVQxw3h0MD2VQKrEDuHmXcHW5SM0igiP6ENXm8Q= #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/wLEhtcBHtF"
positioning ganjar malam bagus debat netral debat mengambil posisi mencuri perhatian teruskan amin menang 1 putaran tunggu putaran,Politik,43,6,0,0,0,1,43,4,2,"RT Positioning Pak Ganjar malam ini bagus sekali. Debat pertama terlihat netral, debat yang sekarang mengambil posisi. Mencuri perhatian. Teruskan, Pak. Kalau AMIN tidak menang 1 putaran, kami tunggu bapak di putaran kedua. Ã°ÂŸÂ¥Â° [RE abdurarsyad]"
kapolri listyo sigit prabowo singgung pemimpin melanjutkan presiden jokowi mencari perbedaan,Politik,46,3,0,0,0,0,46,3,4,"RT Kapolri Listyo Sigit Prabowo Singgung Pemimpin yang Melanjutkan Presiden Jokowi, Bukan yang Mencari Perbedaan https://t.co/LyXBLrbQZx [RE OposisiCerdas]"
suara ajengan muda ciamis bergemuruh prabowogibran membawa perubahan nyata darijabar untukindonesia,Politik,37,6,3,1,1,3,37,4,1,"Suara Ajengan Muda Ciamis bergemuruh, Prabowo-Gibran akan membawa perubahan yang nyata! #JabarTetapPakBowo DariJabar UntukIndonesia"
prabowo jg bawa politik sara 2019 gandeng hrs dkk dibilang berhasil tpi jokowi pinter jg konternya dgn gandeng ketua mui s,Politik,34,1,0,5,1,3,34,8,4,"@gQYyBWWyB98vhqhgYH5CBUiMrKa5Tt2lEnXARpkbFU8= @3iHrEWlYmXaM2pzWyw737Hu9AYna0AesUQBDKQ3nQk0= Prabowo jg bawa politik sara di 2019 gandeng HRS dkk, #2019gantipresiden itu bisa dibilang hampir berhasil, tpi jokowi pinter jg konternya dgn gandeng ketua mui, s"
ganjar pranowo pendidikan inklusif merata wilayah,Sosial Budaya,5,0,11,0,2,0,37,5,1,Ganjar Pranowo memastikan bahwa pendidikan inklusif merata di seluruh wilayah.#GanjarPranowoPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/4Ugus7cXC9
capres ganjar pranowo berkomitmen menjaga keutuhan konstitusi aturan dasar negara keadilan,Ideologi,56,0,0,0,56,0,0,0,0,Capres Ganjar Pranowo berkomitmen untuk menjaga keutuhan Konstitusi atau aturan dasar negara demi keadilan.#GanjarPranowoPilihanUmat https://t.co/wePpVipWnT
sekretaris dewan pakar timnas amin wijayanto samirin aniesmuhaimin menghapus pph kelompok pajak stimulus pergerakan ekonomi,Ekonomi,38,1,38,11,0,1,5,0,0,"RT Sekretaris Dewan Pakar Timnas AMIN, Wijayanto Samirin sebut Anies-Muhaimin akan menghapus PPH untuk kelompok tertentu agar pajak menjadi stimulus pergerakan ekonomi. https://t.co/NvWu40fW2L [RE kumparan]"
capres cawapres ganjar pranowo mahfud md pemimpin menjunjung nilainilai keadilan kebersamaan jn18d1,Ideologi,33,0,10,0,33,0,12,1,0,Capres Cawapres Ganjar Pranowo Mahfud MD pemimpin yang menjunjung tinggi nilai-nilai keadilan dan kebersamaan. JN18D1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/zPsvNCA5wk
calon presiden capres nomor ururt 2 prabowo subianto menghadiri rapat pimpinan nasional rapimnas prabowo subianto,Politik,39,0,10,0,3,1,39,0,3,Calon Presiden (Capres) Nomor ururt 2 Prabowo Subianto bakal menghadiri Rapat Pimpinan Nasional (Rapimnas) #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto
calon presiden capres nomor urut 3 ganjar pranowo melanjutkan kegiatan kampanye daerah blora jawa kamis 0401 lokasi ganjar turun mobilnya menghampiri petani menabur pupuk kegiatan petani ganjar bergabung petani menaburkan pupuk ganjar ditemani petani kunjungan ganjar mendengarkan keluh kesah petani memiliki utang kredit usaha rakyat kur ganjar timnya mengidentifikasi petani terjerat utang kur mengklasifikasi kelayakan penerima bantuan program pemutihan hutang utang kur ganjar mendengarkan warga bantuan langsung tunai blt pembagian blt merata ganjar ganjar dengar keluhan sulitnya pupuk subsidi blora kuotanya dikurangi ganjar berkomitmen pupuk subsidi dikurangi diperbaiki pengelolaan datanya pupuk subsidi sasaran menghasilkan ketahanan kedaulatan pangan,Sosial Budaya,1,0,47,1,0,1,5,1,1,"RT Calon presiden (capres) nomor urut 3, Ganjar Pranowo kembali melanjutkan kegiatan kampanye di daerah Blora, Jawa Tengah, Kamis (04/01). Setibanya di lokasi, Ganjar turun dari mobilnya kemudian menghampiri petani yang tengah menabur pupuk. Melihat kegiatan petani itu, Ganjar bergabung dengan para petani untuk ikut menaburkan pupuk. Terlihat Ganjar ditemani oleh sejumlah para petani. Dalam kunjungan itu, Ganjar mendengarkan keluh kesah petani yang masih memiliki utang Kredit Usaha Rakyat (KUR). Menurut Ganjar, timnya akan mengidentifikasi setiap masalah petani yang terjerat utang KUR guna mengklasifikasi kelayakan penerima bantuan program pemutihan hutang. Tak hanya Utang KUR, Ganjar juga mendengarkan Warga lain yang mengatakan dirinya tidak pernah mendapatkan Bantuan Langsung Tunai (BLT). ""Saya mau tanya, pembagian BLT di sini merata atau tidak?"" tanya Ganjar. Ganjar juga dengar keluhan mengenai sulitnya mendapatkan pupuk subsidi di Blora karena kuotanya dikurangi saat ini. Ganjar berkomitmen pupuk subsidi jumlahnya tidak dikurangi. Akan tetapi, diperbaiki pengelolaan datanya agar pupuk subsidi bisa tepat sasaran sehingga bisa menghasilkan ketahanan dan kedaulatan pangan. #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #MEnangkanGAnjar #Nomor3Pilihanku #GanjarMahfud2024 #GanjarSatSet #MahfudTasTes [RE PDI_Perjuangan]"
